NewtonCholesky with backtrack line search.

CUTEst problem................: BIGGS6
Number of variables...........: 6
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 6
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 4.580752e-02
Gradient norm.........: 1.846567e-02
Total iterations......: 1000
Total time in seconds.: 0.040690
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 415
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 36000
Subproblem time in seconds..............: 0.024477
How many times subproblem failed........: 0
Line search iterations..................: 415
Line search time in seconds.............: 0.006859
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
335     1.768099e-01     7.014141e-02     1.000000e+00     2.282077e-02   
336     1.767450e-01     1.020160e-01     2.500000e-01     3.450377e-02   
337     1.764677e-01     7.514150e-02     1.000000e+00     1.128597e-02   
338     1.756180e-01     6.967448e-02     1.000000e+00     2.203896e-02   
339     1.755557e-01     9.982183e-02     2.500000e-01     3.292263e-02   
340     1.752670e-01     7.471515e-02     1.000000e+00     1.098686e-02   
341     1.744283e-01     6.925044e-02     1.000000e+00     2.130351e-02   
342     1.744270e-01     9.777577e-02     5.000000e-01     3.143519e-02   
343     1.736451e-01     6.797802e-02     1.000000e+00     1.767319e-02   
344     1.736009e-01     8.900878e-02     5.000000e-01     2.434001e-02   
345     1.728701e-01     6.744388e-02     1.000000e+00     1.491361e-02   
346     1.728664e-01     8.274306e-02     1.000000e+00     1.889171e-02   
347     1.718805e-01     8.110972e-02     1.000000e+00     3.782714e-02   
348     1.716843e-01     1.410234e-01     2.500000e-01     6.277693e-02   
349     1.716422e-01     8.142924e-02     1.000000e+00     1.776855e-02   
350     1.706688e-01     7.884382e-02     1.000000e+00     3.563963e-02   
351     1.705027e-01     1.345700e-01     2.500000e-01     5.850320e-02   
352     1.704264e-01     8.024596e-02     1.000000e+00     1.677759e-02   
353     1.694665e-01     7.691545e-02     1.000000e+00     3.366666e-02   
354     1.693243e-01     1.288112e-01     2.500000e-01     5.466246e-02   
355     1.692174e-01     7.917722e-02     1.000000e+00     1.589449e-02   
356     1.682719e-01     7.526135e-02     1.000000e+00     3.187858e-02   
357     1.681489e-01     1.236465e-01     2.500000e-01     5.118803e-02   
358     1.680146e-01     7.820681e-02     1.000000e+00     1.510234e-02   
359     1.670840e-01     7.383329e-02     1.000000e+00     3.025050e-02   
360     1.669763e-01     1.189932e-01     2.500000e-01     4.802765e-02   
361     1.668175e-01     7.732023e-02     1.000000e+00     1.438848e-02   
362     1.659021e-01     7.259323e-02     1.000000e+00     2.876170e-02   
363     1.658067e-01     1.147826e-01     2.500000e-01     4.513930e-02   
364     1.656259e-01     7.650515e-02     1.000000e+00     1.374293e-02   
365     1.647258e-01     7.151061e-02     1.000000e+00     2.739494e-02   
366     1.646402e-01     1.109574e-01     2.500000e-01     4.248863e-02   
367     1.644394e-01     7.575122e-02     1.000000e+00     1.315760e-02   
368     1.635548e-01     7.056047e-02     1.000000e+00     2.613576e-02   
369     1.634770e-01     1.074700e-01     2.500000e-01     4.004718e-02   
370     1.632582e-01     7.504982e-02     1.000000e+00     1.262576e-02   
371     1.623888e-01     6.972229e-02     1.000000e+00     2.497200e-02   
372     1.623173e-01     1.042800e-01     2.500000e-01     3.779112e-02   
373     1.620820e-01     7.439374e-02     1.000000e+00     1.214171e-02   
374     1.612278e-01     6.897904e-02     1.000000e+00     2.389337e-02   
375     1.611611e-01     1.013531e-01     2.500000e-01     3.570037e-02   
376     1.609108e-01     7.377691e-02     1.000000e+00     1.170060e-02   
377     1.600717e-01     6.831651e-02     1.000000e+00     2.289107e-02   
378     1.600087e-01     9.865993e-02     2.500000e-01     3.375783e-02   
379     1.597448e-01     7.319423e-02     1.000000e+00     1.129823e-02   
380     1.589204e-01     6.772278e-02     1.000000e+00     2.195758e-02   
381     1.589200e-01     9.617543e-02     5.000000e-01     3.194890e-02   
382     1.581665e-01     6.606467e-02     1.000000e+00     1.739393e-02   
383     1.581166e-01     8.561366e-02     5.000000e-01     2.325872e-02   
384     1.574238e-01     6.549466e-02     1.000000e+00     1.417741e-02   
385     1.573619e-01     7.870916e-02     1.000000e+00     1.707262e-02   
386     1.564226e-01     7.541757e-02     1.000000e+00     3.388048e-02   
387     1.562834e-01     1.255771e-01     2.500000e-01     5.410837e-02   
388     1.561892e-01     7.749143e-02     1.000000e+00     1.605976e-02   
389     1.552678e-01     7.355745e-02     1.000000e+00     3.190373e-02   
390     1.551489e-01     1.200740e-01     2.500000e-01     5.035048e-02   
391     1.550258e-01     7.638431e-02     1.000000e+00     1.516150e-02   
392     1.541225e-01     7.196555e-02     1.000000e+00     3.011055e-02   
393     1.540196e-01     1.151377e-01     2.500000e-01     4.695136e-02   
394     1.538708e-01     7.537441e-02     1.000000e+00     1.435876e-02   
395     1.529856e-01     7.059339e-02     1.000000e+00     2.847766e-02   
396     1.528954e-01     1.106922e-01     2.500000e-01     4.386071e-02   
397     1.527234e-01     7.444850e-02     1.000000e+00     1.363799e-02   
398     1.518564e-01     6.940343e-02     1.000000e+00     2.698521e-02   
399     1.517761e-01     1.066739e-01     2.500000e-01     4.103832e-02   
400     1.515834e-01     7.359478e-02     1.000000e+00     1.298884e-02   
401     1.507344e-01     6.836562e-02     1.000000e+00     2.561649e-02   
402     1.506618e-01     1.030288e-01     2.500000e-01     3.845131e-02   
403     1.504506e-01     7.280315e-02     1.000000e+00     1.240298e-02   
404     1.496194e-01     6.745553e-02     1.000000e+00     2.435738e-02   
405     1.495528e-01     9.971151e-02     2.500000e-01     3.607236e-02   
406     1.493249e-01     7.206512e-02     1.000000e+00     1.187349e-02   
407     1.485111e-01     6.665302e-02     1.000000e+00     2.319591e-02   
408     1.484490e-01     9.668352e-02     2.500000e-01     3.387857e-02   
409     1.482060e-01     7.137350e-02     1.000000e+00     1.139451e-02   
410     1.474093e-01     6.594139e-02     1.000000e+00     2.212188e-02   
411     1.474086e-01     9.391181e-02     5.000000e-01     3.185049e-02   
412     1.466908e-01     6.404764e-02     1.000000e+00     1.696721e-02   
413     1.466376e-01     8.233875e-02     5.000000e-01     2.220341e-02   
414     1.459850e-01     6.348760e-02     1.000000e+00     1.352270e-02   
415     1.458890e-01     7.523120e-02     1.000000e+00     1.569923e-02   
416     1.450062e-01     7.110582e-02     1.000000e+00     3.094460e-02   
417     1.448984e-01     1.146692e-01     2.500000e-01     4.802118e-02   
418     1.447743e-01     7.407659e-02     1.000000e+00     1.476314e-02   
419     1.439117e-01     6.949799e-02     1.000000e+00     2.910701e-02   
420     1.438187e-01     1.097669e-01     2.500000e-01     4.459412e-02   
421     1.436695e-01     7.302176e-02     1.000000e+00     1.393200e-02   
422     1.428270e-01     6.811880e-02     1.000000e+00     2.743643e-02   
423     1.427455e-01     1.053614e-01     2.500000e-01     4.148581e-02   
424     1.425738e-01     7.205450e-02     1.000000e+00     1.318966e-02   
425     1.417511e-01     6.692756e-02     1.000000e+00     2.591273e-02   
426     1.416785e-01     1.013893e-01     2.500000e-01     3.865434e-02   
427     1.414868e-01     7.116309e-02     1.000000e+00     1.252440e-02   
428     1.406835e-01     6.589238e-02     1.000000e+00     2.451868e-02   
429     1.406177e-01     9.779603e-02     2.500000e-01     3.606575e-02   
430     1.404081e-01     7.033714e-02     1.000000e+00     1.192706e-02   
431     1.396239e-01     6.498754e-02     1.000000e+00     2.323965e-02   
432     1.395632e-01     9.453563e-02     2.500000e-01     3.369198e-02   
433     1.393376e-01     6.956780e-02     1.000000e+00     1.139013e-02   
434     1.385719e-01     6.419196e-02     1.000000e+00     2.206318e-02   
435     1.385705e-01     9.156869e-02     5.000000e-01     3.150946e-02   
436     1.378880e-01     6.214868e-02     1.000000e+00     1.651520e-02   
437     1.378331e-01     7.939441e-02     5.000000e-01     2.125707e-02   
438     1.372177e-01     6.161401e-02     1.000000e+00     1.295593e-02   
439     1.371008e-01     7.226349e-02     1.000000e+00     1.462967e-02   
440     1.362722e-01     6.769609e-02     1.000000e+00     2.866693e-02   
441     1.361835e-01     1.064869e-01     2.500000e-01     4.348901e-02   
442     1.360416e-01     7.115675e-02     1.000000e+00     1.375224e-02   
443     1.352343e-01     6.626311e-02     1.000000e+00     2.693216e-02   
444     1.351569e-01     1.020085e-01     2.500000e-01     4.029945e-02   
445     1.349926e-01     7.014283e-02     1.000000e+00     1.297367e-02   
446     1.342061e-01     6.503279e-02     1.000000e+00     2.535398e-02   
447     1.341374e-01     9.798247e-02     2.500000e-01     3.740350e-02   
448     1.339532e-01     6.921022e-02     1.000000e+00     1.227964e-02   
449     1.331870e-01     6.396922e-02     1.000000e+00     2.391418e-02   
450     1.331249e-01     9.435230e-02     2.500000e-01     3.476436e-02   
451     1.329229e-01     6.834810e-02     1.000000e+00     1.165953e-02   
452     1.321766e-01     6.304403e-02     1.000000e+00     2.259711e-02   
453     1.321193e-01     9.106941e-02     2.500000e-01     3.235187e-02   
454     1.319016e-01     6.754699e-02     1.000000e+00     1.110491e-02   
455     1.311745e-01     6.223422e-02     1.000000e+00     2.138942e-02   
456     1.311684e-01     8.809226e-02     5.000000e-01     3.014093e-02   
457     1.305259e-01     6.025910e-02     1.000000e+00     1.573701e-02   
458     1.304662e-01     7.600898e-02     5.000000e-01     1.979505e-02   
459     1.298898e-01     5.982028e-02     1.000000e+00     1.224846e-02   
460     1.297485e-01     6.922611e-02     1.000000e+00     1.337884e-02   
461     1.289784e-01     6.430123e-02     1.000000e+00     2.605437e-02   
462     1.289067e-01     9.811128e-02     2.500000e-01     3.853951e-02   
463     1.287439e-01     6.820250e-02     1.000000e+00     1.259250e-02   
464     1.279952e-01     6.308712e-02     1.000000e+00     2.447292e-02   
465     1.279315e-01     9.415704e-02     2.500000e-01     3.566479e-02   
466     1.277496e-01     6.726051e-02     1.000000e+00     1.189547e-02   
467     1.270216e-01     6.204172e-02     1.000000e+00     2.303238e-02   
468     1.269638e-01     9.059812e-02     2.500000e-01     3.305042e-02   
469     1.267649e-01     6.639005e-02     1.000000e+00     1.127561e-02   
470     1.260571e-01     6.113526e-02     1.000000e+00     2.171710e-02   
471     1.260539e-01     8.738643e-02     5.000000e-01     3.066564e-02   
472     1.254328e-01     5.891996e-02     1.000000e+00     1.569435e-02   
473     1.253765e-01     7.458651e-02     5.000000e-01     1.973170e-02   
474     1.248226e-01     5.844226e-02     1.000000e+00     1.205489e-02   
475     1.246842e-01     6.758710e-02     1.000000e+00     1.309262e-02   
476     1.239461e-01     6.265832e-02     1.000000e+00     2.538484e-02   
477     1.238785e-01     9.504774e-02     2.500000e-01     3.722357e-02   
478     1.237191e-01     6.655027e-02     1.000000e+00     1.229949e-02   
479     1.230027e-01     6.145207e-02     1.000000e+00     2.379367e-02   
480     1.229425e-01     9.113122e-02     2.500000e-01     3.435569e-02   
481     1.227645e-01     6.559783e-02     1.000000e+00     1.159813e-02   
482     1.220690e-01     6.041657e-02     1.000000e+00     2.234701e-02   
483     1.220142e-01     8.761395e-02     2.500000e-01     3.175223e-02   
484     1.218197e-01     6.471908e-02     1.000000e+00     1.097634e-02   
485     1.211444e-01     5.952137e-02     1.000000e+00     2.102875e-02   
486     1.211373e-01     8.444702e-02     5.000000e-01     2.938208e-02   
487     1.205482e-01     5.742204e-02     1.000000e+00     1.502979e-02   
488     1.204886e-01     7.194077e-02     5.000000e-01     1.856050e-02   
489     1.199647e-01     5.703039e-02     1.000000e+00     1.150770e-02   
490     1.198120e-01     6.530774e-02     1.000000e+00     1.219541e-02   
491     1.191193e-01     6.026066e-02     1.000000e+00     2.350055e-02   
492     1.190608e-01     8.928633e-02     2.500000e-01     3.378206e-02   
493     1.188896e-01     6.433450e-02     1.000000e+00     1.147181e-02   
494     1.182181e-01     5.920320e-02     1.000000e+00     2.202378e-02   
495     1.182175e-01     8.573485e-02     5.000000e-01     3.114048e-02   
496     1.176350e-01     5.663356e-02     1.000000e+00     1.547238e-02   
497     1.175829e-01     7.195639e-02     5.000000e-01     1.939411e-02   
498     1.170680e-01     5.611524e-02     1.000000e+00     1.164993e-02   
499     1.169322e-01     6.473673e-02     1.000000e+00     1.251001e-02   
500     1.162499e-01     5.980519e-02     1.000000e+00     2.406239e-02   
501     1.161893e-01     8.964559e-02     2.500000e-01     3.474505e-02   
502     1.160337e-01     6.369698e-02     1.000000e+00     1.172076e-02   
503     1.153730e-01     5.864010e-02     1.000000e+00     2.248062e-02   
504     1.153188e-01     8.585153e-02     2.500000e-01     3.193098e-02   
505     1.151458e-01     6.274417e-02     1.000000e+00     1.102590e-02   
506     1.145059e-01     5.764480e-02     1.000000e+00     2.104675e-02   
507     1.145001e-01     8.245609e-02     5.000000e-01     2.938359e-02   
508     1.139473e-01     5.533262e-02     1.000000e+00     1.469179e-02   
509     1.138906e-01     6.935678e-02     5.000000e-01     1.804098e-02   
510     1.134023e-01     5.493630e-02     1.000000e+00     1.108170e-02   
511     1.132509e-01     6.267435e-02     1.000000e+00     1.159253e-02   
512     1.126097e-01     5.765746e-02     1.000000e+00     2.215679e-02   
513     1.125569e-01     8.425766e-02     2.500000e-01     3.134378e-02   
514     1.123883e-01     6.171309e-02     1.000000e+00     1.088672e-02   
515     1.117679e-01     5.665690e-02     1.000000e+00     2.071028e-02   
516     1.117606e-01     8.086174e-02     5.000000e-01     2.878506e-02   
517     1.112267e-01     5.437925e-02     1.000000e+00     1.434514e-02   
518     1.111692e-01     6.786304e-02     5.000000e-01     1.746987e-02   
519     1.106984e-01     5.402072e-02     1.000000e+00     1.079126e-02   
520     1.105430e-01     6.135339e-02     1.000000e+00     1.115873e-02   
521     1.099278e-01     5.634663e-02     1.000000e+00     2.122467e-02   
522     1.099235e-01     8.136452e-02     5.000000e-01     2.969327e-02   
523     1.093961e-01     5.378997e-02     1.000000e+00     1.453325e-02   
524     1.093425e-01     6.763729e-02     5.000000e-01     1.784347e-02   
525     1.088793e-01     5.336769e-02     1.000000e+00     1.081769e-02   
526     1.087324e-01     6.082716e-02     1.000000e+00     1.125828e-02   
527     1.081265e-01     5.586401e-02     1.000000e+00     2.138413e-02   
528     1.081232e-01     8.111000e-02     5.000000e-01     2.997263e-02   
529     1.076055e-01     5.316413e-02     1.000000e+00     1.451453e-02   
530     1.075536e-01     6.702419e-02     5.000000e-01     1.784836e-02   
531     1.071002e-01     5.272021e-02     1.000000e+00     1.073304e-02   
532     1.069564e-01     6.011341e-02     1.000000e+00     1.116639e-02   
533     1.063640e-01     5.517826e-02     1.000000e+00     2.115733e-02   
534     1.063597e-01     8.002965e-02     5.000000e-01     2.957589e-02   
535     1.058548e-01     5.249645e-02     1.000000e+00     1.427640e-02   
536     1.058026e-01     6.600195e-02     5.000000e-01     1.746617e-02   
537     1.053609e-01     5.207886e-02     1.000000e+00     1.053426e-02   
538     1.052151e-01     5.920916e-02     1.000000e+00     1.087946e-02   
539     1.046401e-01     5.428955e-02     1.000000e+00     2.053992e-02   
540     1.046330e-01     7.812653e-02     5.000000e-01     2.850124e-02   
541     1.041439e-01     5.179223e-02     1.000000e+00     1.382378e-02   
542     1.040893e-01     6.458853e-02     5.000000e-01     1.670874e-02   
543     1.036614e-01     5.144645e-02     1.000000e+00     1.022850e-02   
544     1.035089e-01     5.813054e-02     1.000000e+00     1.041347e-02   
545     1.029551e-01     5.323307e-02     1.000000e+00     1.955760e-02   
546     1.029433e-01     7.548067e-02     5.000000e-01     2.679781e-02   
547     1.024727e-01     5.106738e-02     1.000000e+00     1.318025e-02   
548     1.024554e-01     6.284210e-02     1.000000e+00     1.562051e-02   
549     1.018279e-01     5.949352e-02     1.000000e+00     2.926387e-02   
550     1.017340e-01     9.653386e-02     2.500000e-01     4.358929e-02   
551     1.016848e-01     6.117972e-02     1.000000e+00     1.424422e-02   
552     1.010800e-01     5.719996e-02     1.000000e+00     2.676765e-02   
553     1.010042e-01     9.054739e-02     2.500000e-01     3.926741e-02   
554     1.009275e-01     5.971223e-02     1.000000e+00     1.304991e-02   
555     1.003451e-01     5.531451e-02     1.000000e+00     2.455298e-02   
556     1.002823e-01     8.531501e-02     2.500000e-01     3.544186e-02   
557     1.001821e-01     5.840962e-02     1.000000e+00     1.201038e-02   
558     9.962158e-02     5.375763e-02     1.000000e+00     2.258169e-02   
559     9.956818e-02     8.072890e-02     2.500000e-01     3.204164e-02   
560     9.944768e-02     5.724587e-02     1.000000e+00     1.110490e-02   
561     9.890834e-02     5.246658e-02     1.000000e+00     2.082210e-02   
562     9.890282e-02     7.669872e-02     5.000000e-01     2.900964e-02   
563     9.844920e-02     4.955358e-02     1.000000e+00     1.358470e-02   
564     9.839942e-02     6.216204e-02     5.000000e-01     1.645283e-02   
565     9.800592e-02     4.916970e-02     1.000000e+00     9.843363e-03   
566     9.786216e-02     5.551800e-02     1.000000e+00     9.974474e-03   
567     9.735618e-02     5.073818e-02     1.000000e+00     1.852684e-02   
568     9.734067e-02     7.135634e-02     5.000000e-01     2.506667e-02   
569     9.691411e-02     4.873999e-02     1.000000e+00     1.226783e-02   
570     9.687535e-02     5.923557e-02     1.000000e+00     1.420773e-02   
571     9.630966e-02     5.541748e-02     1.000000e+00     2.640902e-02   
572     9.623513e-02     8.794410e-02     2.500000e-01     3.857920e-02   
573     9.616877e-02     5.769993e-02     1.000000e+00     1.293955e-02   
574     9.562530e-02     5.342371e-02     1.000000e+00     2.409727e-02   
575     9.556436e-02     8.254844e-02     2.500000e-01     3.462207e-02   
576     9.547435e-02     5.634447e-02     1.000000e+00     1.184279e-02   
577     9.495248e-02     5.179482e-02     1.000000e+00     2.204890e-02   
578     9.495016e-02     7.784449e-02     5.000000e-01     3.112248e-02   
579     9.451563e-02     4.801143e-02     1.000000e+00     1.392328e-02   
580     9.447327e-02     6.133430e-02     5.000000e-01     1.716797e-02   
581     9.410037e-02     4.746594e-02     1.000000e+00     9.797857e-03   
582     9.397303e-02     5.399342e-02     1.000000e+00     1.006525e-02   
583     9.349313e-02     4.929227e-02     1.000000e+00     1.858528e-02   
584     9.347893e-02     7.003083e-02     5.000000e-01     2.521784e-02   
585     9.307786e-02     4.707260e-02     1.000000e+00     1.202119e-02   
586     9.304221e-02     5.736080e-02     1.000000e+00     1.392993e-02   
587     9.251224e-02     5.356907e-02     1.000000e+00     2.566176e-02   
588     9.244153e-02     8.479743e-02     2.500000e-01     3.724731e-02   
589     9.237876e-02     5.579800e-02     1.000000e+00     1.263361e-02   
590     9.187057e-02     5.155643e-02     1.000000e+00     2.331653e-02   
591     9.186909e-02     7.939121e-02     5.000000e-01     3.326722e-02   
592     9.144926e-02     4.680365e-02     1.000000e+00     1.430535e-02   
593     9.141289e-02     6.086787e-02     5.000000e-01     1.792644e-02   
594     9.105614e-02     4.607185e-02     1.000000e+00     9.795130e-03   
595     9.094293e-02     5.280772e-02     1.000000e+00     1.020324e-02   
596     9.048335e-02     4.818005e-02     1.000000e+00     1.873106e-02   
597     9.047020e-02     6.916206e-02     5.000000e-01     2.550492e-02   
598     9.008909e-02     4.571390e-02     1.000000e+00     1.185632e-02   
599     9.005739e-02     5.590259e-02     1.000000e+00     1.377276e-02   
600     8.955532e-02     5.216284e-02     1.000000e+00     2.516476e-02   
601     8.955279e-02     8.251359e-02     5.000000e-01     3.636087e-02   
602     8.914014e-02     4.601766e-02     1.000000e+00     1.502133e-02   
603     8.911030e-02     6.130437e-02     5.000000e-01     1.922306e-02   
604     8.876336e-02     4.498065e-02     1.000000e+00     9.974639e-03   
605     8.866738e-02     5.218162e-02     1.000000e+00     1.062061e-02   
606     8.821883e-02     4.764418e-02     1.000000e+00     1.940610e-02   
607     8.820786e-02     6.964611e-02     5.000000e-01     2.666990e-02   
608     8.783877e-02     4.468986e-02     1.000000e+00     1.199035e-02   
609     8.781959e-02     5.522815e-02     1.000000e+00     1.410189e-02   
610     8.733428e-02     5.171921e-02     1.000000e+00     2.555301e-02   
611     8.732894e-02     8.245982e-02     5.000000e-01     3.696952e-02   
612     8.693209e-02     4.501990e-02     1.000000e+00     1.496055e-02   
613     8.690359e-02     6.029456e-02     5.000000e-01     1.918592e-02   
614     8.657179e-02     4.391320e-02     1.000000e+00     9.785858e-03   
615     8.647890e-02     5.096661e-02     1.000000e+00     1.041671e-02   
616     8.605137e-02     4.647230e-02     1.000000e+00     1.890026e-02   
617     8.603874e-02     6.772142e-02     5.000000e-01     2.584025e-02   
618     8.568860e-02     4.359902e-02     1.000000e+00     1.154450e-02   
619     8.566077e-02     5.355752e-02     1.000000e+00     1.344238e-02   
620     8.520208e-02     4.986422e-02     1.000000e+00     2.422166e-02   
621     8.519487e-02     7.864517e-02     5.000000e-01     3.471017e-02   
622     8.482227e-02     4.374903e-02     1.000000e+00     1.403191e-02   
623     8.479041e-02     5.766999e-02     5.000000e-01     1.768730e-02   
624     8.447878e-02     4.287078e-02     1.000000e+00     9.212745e-03   
625     8.437563e-02     4.914516e-02     1.000000e+00     9.575004e-03   
626     8.397854e-02     4.467531e-02     1.000000e+00     1.719995e-02   
627     8.396085e-02     6.342069e-02     5.000000e-01     2.302651e-02   
628     8.363573e-02     4.247060e-02     1.000000e+00     1.055743e-02   
629     8.358172e-02     5.099245e-02     1.000000e+00     1.187688e-02   
630     8.315934e-02     4.686344e-02     1.000000e+00     2.131376e-02   
631     8.314965e-02     7.153195e-02     5.000000e-01     2.986552e-02   
632     8.280834e-02     4.233816e-02     1.000000e+00     1.238099e-02   
633     8.276885e-02     5.379724e-02     5.000000e-01     1.498995e-02   
634     8.248103e-02     4.188585e-02     1.000000e+00     8.361463e-03   
635     8.235887e-02     4.691366e-02     1.000000e+00     8.300635e-03   
636     8.200002e-02     4.262874e-02     1.000000e+00     1.461721e-02   
637     8.197310e-02     5.755425e-02     5.000000e-01     1.876814e-02   
638     8.167699e-02     4.140242e-02     1.000000e+00     9.237812e-03   
639     8.158788e-02     4.795088e-02     1.000000e+00     9.780560e-03   
640     8.121055e-02     4.356130e-02     1.000000e+00     1.740155e-02   
641     8.119359e-02     6.263395e-02     5.000000e-01     2.340721e-02   
642     8.088770e-02     4.103271e-02     1.000000e+00     1.037444e-02   
643     8.083843e-02     4.947050e-02     1.000000e+00     1.172162e-02   
644     8.044278e-02     4.540572e-02     1.000000e+00     2.079467e-02   
645     8.043066e-02     6.926083e-02     5.000000e-01     2.899333e-02   
646     8.011357e-02     4.085106e-02     1.000000e+00     1.180938e-02   
647     8.011234e-02     5.159218e-02     1.000000e+00     1.415913e-02   
648     7.970032e-02     4.844859e-02     1.000000e+00     2.485770e-02   
649     7.968452e-02     7.763855e-02     5.000000e-01     3.561914e-02   
650     7.935509e-02     4.095678e-02     1.000000e+00     1.357772e-02   
651     7.932548e-02     5.444594e-02     5.000000e-01     1.712718e-02   
652     7.905389e-02     3.998549e-02     1.000000e+00     8.569358e-03   
653     7.895642e-02     4.568845e-02     1.000000e+00     8.844325e-03   
654     7.861519e-02     4.138425e-02     1.000000e+00     1.548862e-02   
655     7.859311e-02     5.772216e-02     5.000000e-01     2.030363e-02   
656     7.831645e-02     3.956863e-02     1.000000e+00     9.283108e-03   
657     7.824415e-02     4.648810e-02     1.000000e+00     1.006197e-02   
658     7.789182e-02     4.221519e-02     1.000000e+00     1.764635e-02   
659     7.787486e-02     6.165029e-02     5.000000e-01     2.384576e-02   
660     7.759296e-02     3.922641e-02     1.000000e+00     1.010858e-02   
661     7.754821e-02     4.751112e-02     1.000000e+00     1.147042e-02   
662     7.718592e-02     4.350783e-02     1.000000e+00     2.002662e-02   
663     7.717079e-02     6.619739e-02     5.000000e-01     2.771264e-02   
664     7.688357e-02     3.897916e-02     1.000000e+00     1.103675e-02   
665     7.686854e-02     4.875708e-02     1.000000e+00     1.304313e-02   
666     7.649804e-02     4.528482e-02     1.000000e+00     2.259338e-02   
667     7.648065e-02     7.129094e-02     5.000000e-01     3.184529e-02   
668     7.618827e-02     3.884298e-02     1.000000e+00     1.205074e-02   
669     7.615439e-02     5.021066e-02     5.000000e-01     1.474412e-02   
670     7.591275e-02     3.824185e-02     1.000000e+00     7.689124e-03   
671     7.580495e-02     4.281037e-02     1.000000e+00     7.642718e-03   
672     7.550866e-02     3.878501e-02     1.000000e+00     1.298336e-02   
673     7.547931e-02     5.156907e-02     5.000000e-01     1.630077e-02   
674     7.523753e-02     3.781462e-02     1.000000e+00     7.973869e-03   
675     7.514151e-02     4.292218e-02     1.000000e+00     8.138625e-03   
676     7.484248e-02     3.879490e-02     1.000000e+00     1.388956e-02   
677     7.481668e-02     5.293050e-02     5.000000e-01     1.779764e-02   
678     7.457530e-02     3.740618e-02     1.000000e+00     8.246227e-03   
679     7.449030e-02     4.302481e-02     1.000000e+00     8.620753e-03   
680     7.418970e-02     3.884823e-02     1.000000e+00     1.472838e-02   
681     7.416647e-02     5.420647e-02     5.000000e-01     1.917103e-02   
682     7.392605e-02     3.701508e-02     1.000000e+00     8.490452e-03   
683     7.385087e-02     4.309115e-02     1.000000e+00     9.059786e-03   
684     7.355001e-02     3.890833e-02     1.000000e+00     1.545738e-02   
685     7.352840e-02     5.530358e-02     5.000000e-01     2.035533e-02   
686     7.328961e-02     3.663753e-02     1.000000e+00     8.689569e-03   
687     7.322266e-02     4.309260e-02     1.000000e+00     9.425887e-03   
688     7.292294e-02     3.893181e-02     1.000000e+00     1.603540e-02   
689     7.290218e-02     5.612916e-02     5.000000e-01     2.128774e-02   
690     7.266578e-02     3.626840e-02     1.000000e+00     8.827362e-03   
691     7.260515e-02     4.300128e-02     1.000000e+00     9.691737e-03   
692     7.230802e-02     3.887438e-02     1.000000e+00     1.642534e-02   
693     7.228752e-02     5.659884e-02     5.000000e-01     2.191266e-02   
694     7.205434e-02     3.590238e-02     1.000000e+00     8.889961e-03   
695     7.199787e-02     4.279293e-02     1.000000e+00     9.834848e-03   
696     7.170478e-02     3.869728e-02     1.000000e+00     1.659714e-02   
697     7.168417e-02     5.664454e-02     5.000000e-01     2.218611e-02   
698     7.145505e-02     3.553517e-02     1.000000e+00     8.867306e-03   
699     7.140044e-02     4.244993e-02     1.000000e+00     9.839631e-03   
700     7.111286e-02     3.837343e-02     1.000000e+00     1.653065e-02   
701     7.109189e-02     5.622209e-02     5.000000e-01     2.208013e-02   
